ra,dec
273.5789189,66.20137439
273.5791369,66.20187439
273.5793549,66.20237439
273.5795729,66.20287439
273.5797909,66.20337439
273.5800089,66.20387439
273.5802269,66.20437439
273.5804449,66.20487439
273.5806629,66.20537439
273.5809215,66.20587439
273.5812025,66.20637439
273.5814835,66.20687439
273.5817644,66.20737439
273.5820454,66.20787439
273.5823264,66.20837439
273.5826074,66.20887439
273.5828883,66.20937439
273.5831693,66.20987439
273.5834503,66.21037439
273.5837312,66.21087439
273.5840122,66.21137439
273.5842932,66.21187439
273.5845741,66.21237439
273.5848551,66.21287439
273.5851361,66.21337439
273.5854171,66.21387439
273.585698,66.21437439
273.5859692,66.21487439
273.5862386,66.21537439
273.586508,66.21587439
273.5867774,66.21637439
273.5870468,66.21687439
273.5873162,66.21737439
273.5875856,66.21787439
273.587855,66.21837439
273.5881244,66.21887439
273.5883173,66.21937439
273.5884528,66.21987439
273.5885883,66.22037439
273.5887238,66.22087439
273.5888593,66.22137439
273.5889948,66.22187439
273.5891303,66.22237439
273.5892658,66.22287439
273.5894013,66.22337439
273.5895368,66.22387439
273.5896723,66.22437439
273.5898078,66.22487439
273.5899433,66.22537439
273.5900788,66.22587439
273.5902143,66.22637439
273.5903498,66.22687439
273.5904853,66.22737439
273.5906208,66.22787439
273.5907568,66.22837439
273.5908967,66.22887439
273.5910366,66.22937439
273.5911765,66.22987439
273.5913164,66.23037439
273.5914563,66.23087439
273.5915962,66.23137439
273.5917361,66.23187439
273.591876,66.23237439
273.5920159,66.23287439
273.5921558,66.23337439
273.5922957,66.23387439
273.5924356,66.23437439
273.5925755,66.23487439
273.5927153,66.23537439
273.5928552,66.23587439
273.5929951,66.23637439
273.593135,66.23687439
273.5932885,66.23737439
273.5934826,66.23787439
273.5936768,66.23837439
273.5938709,66.23887439
273.5940651,66.23937439
273.5942592,66.23987439
273.5944534,66.24037439
273.5946475,66.24087439
273.5948417,66.24137439
273.5950358,66.24187439
273.59523,66.24237439
273.5954241,66.24287439
273.5956183,66.24337439
273.5958124,66.24387439
273.5960066,66.24437439
273.5962008,66.24487439
273.5963949,66.24537439
273.5965891,66.24587439
273.5967832,66.24637439
273.5969774,66.24687439
273.5971715,66.24737439
273.5973657,66.24787439
273.5975598,66.24837439
273.597754,66.24887439
273.5979481,66.24937439
273.5981423,66.24987439
273.5982236,66.25037439
273.5981906,66.25087439
273.5981577,66.25137439
273.5981247,66.25187439
273.5980917,66.25237439
273.5980588,66.25287439
273.5980258,66.25337439
273.5979928,66.25387439
273.5979598,66.25437439
273.5979269,66.25487439
273.5978939,66.25537439
273.5978609,66.25587439
273.5978279,66.25637439
273.597795,66.25687439
273.597762,66.25737439
273.597729,66.25787439
273.597696,66.25837439
273.5976631,66.25887439
273.5976301,66.25937439
273.5975971,66.25987439
273.5975606,66.26037439
273.5975073,66.26087439
273.5974541,66.26137439
273.5974009,66.26187439
273.5973477,66.26237439
273.5972945,66.26287439
273.5972412,66.26337439
273.597188,66.26387439
273.5971348,66.26437439
273.5970816,66.26487439
273.5970283,66.26537439
273.5969751,66.26587439
273.5969219,66.26637439
273.5968687,66.26687439
273.5968155,66.26737439
273.5967622,66.26787439
273.596709,66.26837439
273.5966558,66.26887439
273.5966026,66.26937439
273.5965493,66.26987439
273.5964961,66.27037439
273.5964429,66.27087439
273.5963897,66.27137439
273.5963365,66.27187439
273.5962832,66.27237439
273.59623,66.27287439
273.5961768,66.27337439
273.5961236,66.27387439
273.5960703,66.27437439
273.5960171,66.27487439
273.5959639,66.27537439
273.5959107,66.27587439
273.5958575,66.27637439
273.5958042,66.27687439
273.595751,66.27737439
273.5956978,66.27787439
273.5956446,66.27837439
273.5955913,66.27887439
273.5955381,66.27937439
273.5954849,66.27987439
273.5954317,66.28037439
273.5953785,66.28087439
273.5953252,66.28137439
273.595272,66.28187439
273.5952188,66.28237439
273.5951656,66.28287439
273.5951123,66.28337439
273.5950566,66.28387439
273.5949913,66.28437439
273.5949259,66.28487439
273.5948606,66.28537439
273.5947952,66.28587439
273.5947299,66.28637439
273.5946645,66.28687439
273.5945992,66.28737439
273.5945338,66.28787439
273.5944685,66.28837439
273.5944031,66.28887439
273.5943378,66.28937439
273.5942724,66.28987439
273.5942071,66.29037439
273.5941417,66.29087439
273.5940764,66.29137439
273.594011,66.29187439
273.5939457,66.29237439
273.5938803,66.29287439
273.593815,66.29337439
273.5937496,66.29387439
273.5936843,66.29437439
273.5936189,66.29487439
273.5935535,66.29537439
273.5934882,66.29587439
273.5934228,66.29637439
273.5933575,66.29687439
273.5932921,66.29737439
273.5932268,66.29787439
273.5931614,66.29837439
273.5930961,66.29887439
273.5930307,66.29937439
273.5929654,66.29987439
273.5929,66.30037439
273.5928347,66.30087439
273.5927693,66.30137439
273.592704,66.30187439
273.5926386,66.30237439
273.5925733,66.30287439
273.5924895,66.30337439
273.5924047,66.30387439
273.59232,66.30437439
273.5922352,66.30487439
273.5921504,66.30537439
273.5920657,66.30587439
273.5919809,66.30637439
273.5918962,66.30687439
273.5918114,66.30737439
273.5917266,66.30787439
273.5916419,66.30837439
273.5915571,66.30887439
273.5914724,66.30937439
273.5913876,66.30987439
273.5913028,66.31037439
273.5912181,66.31087439
273.5911333,66.31137439
273.5910486,66.31187439
273.5909638,66.31237439
273.590879,66.31287439
273.5907943,66.31337439
273.5907095,66.31387439
273.5906248,66.31437439
273.59054,66.31487439
273.5904553,66.31537439
273.5903705,66.31587439
273.5902857,66.31637439
273.590201,66.31687439
273.5901162,66.31737439
273.5900472,66.31787439
273.589997,66.31837439
273.5899469,66.31887439
273.5898967,66.31937439
273.5898465,66.31987439
273.5897964,66.32037439
273.5897462,66.32087439
273.589696,66.32137439
273.5896459,66.32187439
273.5895957,66.32237439
273.5895455,66.32287439
273.5894954,66.32337439
273.5894452,66.32387439
273.5893951,66.32437439
273.5893449,66.32487439
273.5892947,66.32537439
273.5892446,66.32587439
273.5891944,66.32637439
273.5891442,66.32687439
273.5890941,66.32737439
273.5890439,66.32787439
273.5889937,66.32837439
273.5889436,66.32887439
273.5888934,66.32937439
273.5888432,66.32987439
273.5887931,66.33037439
273.5887429,66.33087439
273.5886927,66.33137439
273.5886426,66.33187439
273.5885924,66.33237439
273.5885423,66.33287439
273.5884921,66.33337439
273.5884419,66.33387439
273.5883918,66.33437439
273.5883416,66.33487439
273.5882914,66.33537439
273.5882413,66.33587439
273.5881911,66.33637439
273.5881409,66.33687439
273.5880908,66.33737439
273.5880406,66.33787439
273.5879904,66.33837439
273.5879403,66.33887439
273.5878901,66.33937439
273.58784,66.33987439
273.5877898,66.34037439
273.5877396,66.34087439
273.5876895,66.34137439
273.5876393,66.34187439
273.5875891,66.34237439
273.5875268,66.34287439
273.5874569,66.34337439
273.5873871,66.34387439
273.5873172,66.34437439
273.5872474,66.34487439
273.5871775,66.34537439
273.5871077,66.34587439
273.5870378,66.34637439
273.586968,66.34687439
273.5868981,66.34737439
273.5868283,66.34787439
273.5867584,66.34837439
273.5866886,66.34887439
273.5866187,66.34937439
273.5865489,66.34987439
273.586479,66.35037439
273.5864092,66.35087439
273.5863393,66.35137439
273.5862694,66.35187439
273.5861996,66.35237439
273.5861297,66.35287439
273.5860599,66.35337439
273.58599,66.35387439
273.5859202,66.35437439
273.5858503,66.35487439
273.5857805,66.35537439
273.5857106,66.35587439
273.5856408,66.35637439
273.5855709,66.35687439
273.5855011,66.35737439
273.5854312,66.35787439
273.5853614,66.35837439
273.5852915,66.35887439
273.5852217,66.35937439
273.5851518,66.35987439
273.585082,66.36037439
273.5850079,66.36087439
273.5849329,66.36137439
273.5848579,66.36187439
273.5847829,66.36237439
273.584708,66.36287439
273.584633,66.36337439
273.584558,66.36387439
273.584483,66.36437439
273.5844081,66.36487439
273.5843331,66.36537439
273.5842581,66.36587439
273.5841831,66.36637439
273.5841082,66.36687439
273.5840332,66.36737439
273.5839582,66.36787439
273.5838832,66.36837439
273.5838083,66.36887439
273.5837333,66.36937439
273.5836583,66.36987439
273.5835833,66.37037439
273.5835084,66.37087439
273.5834334,66.37137439
273.5833584,66.37187439
273.5832834,66.37237439
273.5832085,66.37287439
273.5831335,66.37337439
273.5830585,66.37387439
273.5829835,66.37437439
273.5829086,66.37487439
273.5828336,66.37537439
273.5827586,66.37587439
273.5826836,66.37637439
273.5826087,66.37687439
273.5825029,66.37737439
273.5823645,66.37787439
273.582226,66.37837439
273.5820875,66.37887439
273.581949,66.37937439
273.5818106,66.37987439
273.5816721,66.38037439
273.5815336,66.38087439
273.5813952,66.38137439
273.5812567,66.38187439
273.5811182,66.38237439
273.5809798,66.38287439
273.5808413,66.38337439
273.5807028,66.38387439
273.5805643,66.38437439
273.5804259,66.38487439
273.5802874,66.38537439
273.5801489,66.38587439
273.5800105,66.38637439
273.579872,66.38687439
273.5797335,66.38737439
273.5795951,66.38787439
273.5794566,66.38837439
273.5793181,66.38887439
273.5791796,66.38937439
273.5790412,66.38987439
273.5789027,66.39037439
273.5787642,66.39087439
273.5786258,66.39137439
273.5784873,66.39187439
273.5783488,66.39237439
273.5782104,66.39287439
273.5780719,66.39337439
273.5779334,66.39387439
273.5777949,66.39437439
273.5776565,66.39487439
273.5775242,66.39537439
273.5774021,66.39587439
273.5772801,66.39637439
273.5771581,66.39687439
273.577036,66.39737439
273.576914,66.39787439
273.576792,66.39837439
273.5766699,66.39887439
273.5765479,66.39937439
273.5764259,66.39987439
273.5763038,66.40037439
273.5761818,66.40087439
273.5760598,66.40137439
273.5759377,66.40187439
273.5758157,66.40237439
273.5756937,66.40287439
273.5755716,66.40337439
273.5754496,66.40387439
273.5753276,66.40437439
273.5752055,66.40487439
273.5750835,66.40537439
273.5750197,66.40587439
273.5749631,66.40637439
273.5749065,66.40687439
273.57485,66.40737439
273.5747934,66.40787439
273.5747368,66.40837439
273.5746803,66.40887439
273.5746237,66.40937439
273.5745671,66.40987439
273.5745105,66.41037439
273.574454,66.41087439
273.5743974,66.41137439
273.5743408,66.41187439
273.5742842,66.41237439
273.5742277,66.41287439
273.5741711,66.41337439
273.5741145,66.41387439
273.574058,66.41437439
273.5740014,66.41487439
273.5739448,66.41537439
273.5738882,66.41587439
273.5738317,66.41637439
273.5737751,66.41687439
273.5737185,66.41737439
273.573662,66.41787439
273.5736054,66.41837439
273.5735488,66.41887439
273.5734922,66.41937439
273.5734357,66.41987439
273.5733791,66.42037439
273.5733225,66.42087439
273.573266,66.42137439
273.5732094,66.42187439
273.5731528,66.42237439
273.5730962,66.42287439
273.5730397,66.42337439
273.5729831,66.42387439
273.5729265,66.42437439
273.5728699,66.42487439
273.5728134,66.42537439
273.5727568,66.42587439
273.5727002,66.42637439
273.5726437,66.42687439
273.5725871,66.42737439
273.572339,66.42787439
273.572008,66.42837439
273.5716769,66.42887439
273.5713459,66.42937439
273.5710149,66.42987439
273.5706839,66.43037439
273.5703528,66.43087439
273.5700218,66.43137439
273.5696908,66.43187439
273.5693598,66.43237439
273.5690287,66.43287439
273.5686977,66.43337439
273.5683667,66.43387439
273.5680357,66.43437439
273.5677046,66.43487439
273.5673736,66.43537439
273.5670426,66.43587439
273.5667116,66.43637439
273.5663806,66.43687439
273.5660495,66.43737439
273.5657185,66.43787439
273.5653875,66.43837439
273.5650565,66.43887439
273.5647254,66.43937439
273.5643944,66.43987439
273.5640634,66.44037439
273.5637324,66.44087439
273.5634013,66.44137439
273.5630703,66.44187439
273.5627393,66.44237439
273.5624083,66.44287439
273.5620772,66.44337439
273.5617462,66.44387439
273.5614152,66.44437439
273.5610842,66.44487439
273.5607531,66.44537439
273.5604221,66.44587439
273.5600911,66.44637439
273.5597601,66.44687439
273.5594291,66.44737439
273.559098,66.44787439
273.558767,66.44837439
273.558436,66.44887439
273.558105,66.44937439
273.5577739,66.44987439
273.5574443,66.45037439
273.5571171,66.45087439
273.5567898,66.45137439
273.5564625,66.45187439
273.5561352,66.45237439
273.5558079,66.45287439
273.5554806,66.45337439
273.5551534,66.45387439
273.02257,66.95986969
273.0228965,66.96036969
273.0232231,66.96086969
273.0235496,66.96136969
273.0238761,66.96186969
273.0242027,66.96236969
273.0245292,66.96286969
273.0248557,66.96336969
273.0251782,66.96386969
273.0254931,66.96436969
273.025808,66.96486969
273.0261229,66.96536969
273.0264378,66.96586969
273.0267526,66.96636969
273.0270675,66.96686969
273.0273824,66.96736969
273.0276949,66.96786969
273.0280039,66.96836969
273.0283129,66.96886969
273.0286219,66.96936969
273.0289309,66.96986969
273.0292399,66.97036969
273.0295489,66.97086969
273.0298579,66.97136969
273.0301669,66.97186969
273.0304759,66.97236969
273.0307849,66.97286969
273.0310939,66.97336969
273.0314029,66.97386969
273.0317119,66.97436969
273.0320209,66.97486969
273.0323298,66.97536969
273.0326388,66.97586969
273.0329478,66.97636969
273.0332568,66.97686969
273.0335658,66.97736969
273.0338748,66.97786969
273.0341838,66.97836969
273.0344928,66.97886969
273.0348018,66.97936969
273.0350955,66.97986969
273.0352887,66.98036969
273.0354819,66.98086969
273.035675,66.98136969
273.0358682,66.98186969
273.0360614,66.98236969
273.0362545,66.98286969
273.0364477,66.98336969
273.0366409,66.98386969
273.0368341,66.98436969
273.0370272,66.98486969
273.0372204,66.98536969
273.0374136,66.98586969
273.0376046,66.98636969
273.0377867,66.98686969
273.0379688,66.98736969
273.0381508,66.98786969
273.0383329,66.98836969
273.038515,66.98886969
273.038697,66.98936969
273.0388791,66.98986969
273.0390611,66.99036969
273.0392432,66.99086969
273.0394253,66.99136969
273.0396073,66.99186969
273.0397894,66.99236969
273.0399714,66.99286969
273.0401535,66.99336969
273.0403356,66.99386969
273.0405176,66.99436969
273.0406997,66.99486969
273.0408818,66.99536969
273.0410638,66.99586969
273.0412459,66.99636969
273.041428,66.99686969
273.04161,66.99736969
273.0417921,66.99786969
273.0419741,66.99836969
273.0421562,66.99886969
273.0423383,66.99936969
273.0425203,66.99986969
273.0426765,67.00036969
273.0428229,67.00086969
273.0429693,67.00136969
273.0431157,67.00186969
273.0432621,67.00236969
273.0434085,67.00286969
273.0435549,67.00336969
273.0437013,67.00386969
273.0438477,67.00436969
273.0439941,67.00486969
273.0441405,67.00536969
273.0442869,67.00586969
273.0444334,67.00636969
273.0445798,67.00686969
273.0447262,67.00736969
273.0448726,67.00786969
273.045019,67.00836969
273.0451629,67.00886969
273.0453055,67.00936969
273.0454481,67.00986969
273.0455907,67.01036969
273.0457333,67.01086969
273.0458759,67.01136969
273.0460185,67.01186969
273.0461611,67.01236969
273.0463037,67.01286969
273.0464463,67.01336969
273.0465889,67.01386969
273.0467315,67.01436969
273.0468741,67.01486969
273.0470167,67.01536969
273.0471593,67.01586969
273.0473019,67.01636969
273.0474445,67.01686969
273.0475853,67.01736969
273.0477127,67.01786969
273.0478401,67.01836969
273.0479676,67.01886969
273.048095,67.01936969
273.0482224,67.01986969
273.0483499,67.02036969
273.0484773,67.02086969
273.0486047,67.02136969
273.0487321,67.02186969
273.0488596,67.02236969
273.048987,67.02286969
273.0491144,67.02336969
273.0492419,67.02386969
273.0493693,67.02436969
273.0494967,67.02486969
273.0496241,67.02536969
273.0497516,67.02586969
